"leaderID","forceful","enabling","strategic","operational","vitality","productivity","effect"
609,0.591733701082149,0.0769932652088583,0.306723912770092,0.122866805377249,0.518548605137055,-0.788231088628478,0.75
611,0.965799925648496,0.496149239389871,0.211120495677485,0.266000762010427,-0.489783007078054,-0.757477297171077,0.5
612,0.492152884329185,0.235329916998465,0.296997245734411,0.168272593642569,0.659340333707428,0.297495347413461,1.66733320005331
618,0.553517790801053,0.0288430235469544,0.0702712365448143,0.386024366549537,0.163335934871142,0.256409419251212,1.47196014438797
620,0.307764011045688,0.406647291614753,0.132243593971591,0.108666485960102,0.0606340596157797,-0.535584131279661,1.49303940559741
621,0.112847557537864,0.525004686291734,0.324155759936738,0.255547512267988,0.144291008213637,0.109542976495679,0.288675134594813
623,0.598592409244155,0.53127460001391,0.0433322307794762,0.0153639834102081,-0.379727587296658,0.0661365260260234,0.816496580927726
626,0.609821830314008,0.355560774540622,0.229105019915892,0.0972746714506465,0.423700980309236,0.277976444821808,1.71593835683117
627,0.210589092011248,0.168259408654086,0.207340787103237,0.115103593450739,0.23201299670342,0.786017957608783,1.12731243820572
632,0.632978517847706,0.461672148115071,0.238303072794324,0.215404760900776,NA,NA,1.19373363863133
635,1.22429105211767,1.06857603962029,1.17747475845859,0.735651946907245,0.144291008213637,0.109542976495679,2.50696648409606
637,0.17474297891619,0.194665784411692,0.123604961207622,0.0757723006603152,0.991670945611908,0.848943310670092,0.377964473009227
639,0.586899320307377,0.161374032075121,0.591210191796443,0.186978040129418,0.144291008213637,0.109542976495679,1.63299316185545
643,0.0561973162083201,0.152318485156447,0.0489048511546266,0.0399422163188743,-0.61536694069485,0.0466176234343704,0.53103672189407
647,0.35970210344957,0.159042070526995,0.356727278255503,0.0924275815086445,0.73698666555621,0.682557965322906,0.934817591068669
648,0.237816272173605,0.141060727408589,0.174025953731912,0.0968490098273243,0.746285786939393,0.942894854517265,1.10867789130417
650,0.404392804790766,0.209741765747585,0.256424214924683,0.175506611497751,-0.438658843854614,-0.576942458770374,0.715891053163818
652,0.680295690420609,0.525734632960321,0.333625035213764,0.0155213051437986,-0.106328231950134,-0.0254944955137432,1.15470053837925
656,0.39388315093037,0.446609275688214,0.319026722585609,0.150331043416938,-0.11039327184206,-0.0568423688515066,1.10867789130417
657,NA,NA,NA,NA,0.212968070045915,0.63915151485325,0.645497224367903
659,0.88059305582558,0.749523906110083,0.033474318544894,0.0806423071610698,0.159270894979217,0.225061545913449,1.43614066163451
661,0.510302675882005,0.439750277508564,0.37294031925329,0.174808753467278,0.492378042141514,0.807584983179379,0.6431877456781
662,0.103288886553223,0.307205648669533,0.198146496391238,0.0288116026476617,0.728017395539706,0.827103885771032,1.19023807142381
667,0.449737468036179,0.329437325293461,0.368875979897453,0.108472194881919,-0.341967585348327,-0.0450133981053963,0.508030745226348
668,0.45241591301911,0.586469636745776,0.358701897624931,0.0403909167717096,0.144291008213637,0.109542976495679,1.25897775993065
670,0.426946966387914,0.0817697831561336,0.0418117883008175,0.139652357659432,0.395686783635227,0.275655922514401,1.0847426730182
671,NA,NA,NA,NA,-1.7413803149309,-0.830140705056872,0.763762615825973
